observation_id,observation_date,observation_time,plant_nickname,phenophase_status,abundance_category,abundance_category_value,raw_abundance_value,category,phenophase_name,scientific_name,common_name,latitude,longitude,site_name,elevation,observation_comments,network,date,year,month,class,code,start_phase,end_phase
26425858,2021-05-15,12:00:00 AM,CECO 1.1,Yes,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.","101 to 1,000",NULL,Flowers,Flowers or flower buds,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425859,2021-05-15,12:00:00 AM,CECO 1.1,No,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",,NULL,Flowers,Open flowers,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425860,2021-05-15,12:00:00 AM,CECO 1.1,No,How many fruits are present?,,NULL,Fruits,Fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425861,2021-05-15,12:00:00 AM,CECO 1.1,No,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,,NULL,Fruits,Ripe fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425862,2021-05-15,12:00:00 AM,CECO 1.1,No,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425863,2021-05-15,12:00:00 AM,ARPA 1.1,No,How many buds are breaking?,,NULL,Leaves,Breaking leaf buds,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425864,2021-05-15,12:00:00 AM,ARPA 1.1,Yes,How many young leaves are present?,11 to 100,NULL,Leaves,Young leaves,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425865,2021-05-15,12:00:00 AM,ARPA 1.1,Yes,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.",11 to 100,NULL,Flowers,Flowers or flower buds,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425866,2021-05-15,12:00:00 AM,ARPA 1.1,Yes,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",95% or more,NULL,Flowers,Open flowers,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425867,2021-05-15,12:00:00 AM,ARPA 1.1,Yes,How many fruits are present?,"101 to 1,000",NULL,Fruits,Fruits,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425868,2021-05-15,12:00:00 AM,ARPA 1.1,No,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,,NULL,Fruits,Ripe fruits,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425869,2021-05-15,12:00:00 AM,ARPA 1.1,No,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425870,2021-05-15,12:00:00 AM,CECO 1.2,Yes,How many young leaves are present?,"101 to 1,000",NULL,Leaves,Young leaves,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425871,2021-05-15,12:00:00 AM,CECO 1.2,Yes,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.","101 to 1,000",NULL,Flowers,Flowers or flower buds,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425872,2021-05-15,12:00:00 AM,CECO 1.2,No,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",,NULL,Flowers,Open flowers,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425873,2021-05-15,12:00:00 AM,CECO 1.2,No,How many fruits are present?,,NULL,Fruits,Fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425874,2021-05-15,12:00:00 AM,CECO 1.2,No,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,,NULL,Fruits,Ripe fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425875,2021-05-15,12:00:00 AM,CECO 1.2,No,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425876,2021-05-15,12:00:00 AM,ARPA 1.2,No,How many buds are breaking?,,NULL,Leaves,Breaking leaf buds,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425877,2021-05-15,12:00:00 AM,ARPA 1.2,Yes,How many young leaves are present?,11 to 100,NULL,Leaves,Young leaves,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425878,2021-05-15,12:00:00 AM,ARPA 1.2,Yes,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.",3 to 10,NULL,Flowers,Flowers or flower buds,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425879,2021-05-15,12:00:00 AM,ARPA 1.2,Yes,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",95% or more,NULL,Flowers,Open flowers,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425880,2021-05-15,12:00:00 AM,ARPA 1.2,Yes,How many fruits are present?,11 to 100,NULL,Fruits,Fruits,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425881,2021-05-15,12:00:00 AM,ARPA 1.2,No,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,,NULL,Fruits,Ripe fruits,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425882,2021-05-15,12:00:00 AM,ARPA 1.2,No,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425883,2021-05-15,12:00:00 AM,CECO 1.3,Yes,How many young leaves are present?,"101 to 1,000",NULL,Leaves,Young leaves,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425884,2021-05-15,12:00:00 AM,CECO 1.3,Yes,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.","101 to 1,000",NULL,Flowers,Flowers or flower buds,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425885,2021-05-15,12:00:00 AM,CECO 1.3,No,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",,NULL,Flowers,Open flowers,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425886,2021-05-15,12:00:00 AM,CECO 1.3,No,How many fruits are present?,,NULL,Fruits,Fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425887,2021-05-15,12:00:00 AM,CECO 1.3,No,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,,NULL,Fruits,Ripe fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425888,2021-05-15,12:00:00 AM,CECO 1.3,No,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425889,2021-05-15,12:00:00 AM,ARPA 1.3,No,How many buds are breaking?,,NULL,Leaves,Breaking leaf buds,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425890,2021-05-15,12:00:00 AM,ARPA 1.3,Yes,How many young leaves are present?,11 to 100,NULL,Leaves,Young leaves,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425891,2021-05-15,12:00:00 AM,ARPA 1.3,Yes,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.","101 to 1,000",NULL,Flowers,Flowers or flower buds,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425892,2021-05-15,12:00:00 AM,ARPA 1.3,Yes,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",95% or more,NULL,Flowers,Open flowers,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425893,2021-05-15,12:00:00 AM,ARPA 1.3,Yes,How many fruits are present?,"101 to 1,000",NULL,Fruits,Fruits,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425894,2021-05-15,12:00:00 AM,ARPA 1.3,No,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,,NULL,Fruits,Ripe fruits,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425895,2021-05-15,12:00:00 AM,ARPA 1.3,No,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425896,2021-05-15,12:00:00 AM,CECO 1.4,Yes,How many young leaves are present?,"101 to 1,000",NULL,Leaves,Young leaves,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425897,2021-05-15,12:00:00 AM,CECO 1.4,Yes,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.","101 to 1,000",NULL,Flowers,Flowers or flower buds,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425898,2021-05-15,12:00:00 AM,CECO 1.4,No,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",,NULL,Flowers,Open flowers,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425899,2021-05-15,12:00:00 AM,CECO 1.4,No,How many fruits are present?,,NULL,Fruits,Fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425900,2021-05-15,12:00:00 AM,CECO 1.4,No,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,,NULL,Fruits,Ripe fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425901,2021-05-15,12:00:00 AM,CECO 1.4,No,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425902,2021-05-15,12:00:00 AM,ARPA 1.4,Yes,How many young leaves are present?,11 to 100,NULL,Leaves,Young leaves,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425903,2021-05-15,12:00:00 AM,ARPA 1.4,Yes,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.",11 to 100,NULL,Flowers,Flowers or flower buds,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425904,2021-05-15,12:00:00 AM,ARPA 1.4,Yes,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",95% or more,NULL,Flowers,Open flowers,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425905,2021-05-15,12:00:00 AM,ARPA 1.4,Yes,How many fruits are present?,"101 to 1,000",NULL,Fruits,Fruits,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425906,2021-05-15,12:00:00 AM,ARPA 1.4,No,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,,NULL,Fruits,Ripe fruits,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425907,2021-05-15,12:00:00 AM,ARPA 1.4,No,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425908,2021-05-15,12:00:00 AM,CECO 1.5,Yes,How many young leaves are present?,"101 to 1,000",NULL,Leaves,Young leaves,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425909,2021-05-15,12:00:00 AM,CECO 1.5,Yes,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.","101 to 1,000",NULL,Flowers,Flowers or flower buds,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425910,2021-05-15,12:00:00 AM,CECO 1.5,No,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",,NULL,Flowers,Open flowers,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425911,2021-05-15,12:00:00 AM,CECO 1.5,No,How many fruits are present?,,NULL,Fruits,Fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425912,2021-05-15,12:00:00 AM,CECO 1.5,No,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,,NULL,Fruits,Ripe fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425913,2021-05-15,12:00:00 AM,CECO 1.5,No,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,CECO,2021-04-22,2021-09-16
26425914,2021-05-15,12:00:00 AM,ARPA 1.5,Yes,How many young leaves are present?,11 to 100,NULL,Leaves,Young leaves,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26425915,2021-05-15,12:00:00 AM,ARPA 1.5,Yes,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.",11 to 100,NULL,Flowers,Flowers or flower buds,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
